,count,mean,std,min,25%,50%,75%,max
past_ten_month_return,47539.0,-4.5788860419125275,8.83894164344836,-36.83480024964365,-4.237075816939356,-4.237075816939356,-4.237075816939356,21.264298872529018
past_eleven_month_return,47539.0,-3.994540925292342,3.941271217011438,-19.17493878978664,-3.9551140544517915,-3.9551140544517915,-3.9551140544517915,10.077622636052524
past_twelve_month_return,47539.0,-3.220890766778696,1.108902420137992e-12,-3.220890766779805,-3.220890766779805,-3.220890766779805,-3.220890766779805,-3.220890766779805
past_thirteen_month_return,47539.0,-3.441542592141253,6.634762577838046e-13,-3.4415425921405896,-3.4415425921405896,-3.4415425921405896,-3.4415425921405896,-3.4415425921405896
past_fourteen_month_return,47539.0,-4.217274253159803,4.624793673735301e-12,-4.217274253155178,-4.217274253155178,-4.217274253155178,-4.217274253155178,-4.217274253155178
past_fifteen_month_return,47539.0,-4.387905604722499,2.7329537419019633e-12,-4.387905604719766,-4.387905604719766,-4.387905604719766,-4.387905604719766,-4.387905604719766
past_sixteen_month_return,47539.0,-4.504782132743988,4.445379745927633e-12,-4.5047821327395425,-4.5047821327395425,-4.5047821327395425,-4.5047821327395425,-4.5047821327395425
past_seventeen_month_return,47539.0,-2.925448254169227,1.2541211191308328e-12,-2.9254482541679727,-2.9254482541679727,-2.9254482541679727,-2.9254482541679727,-2.9254482541679727
past_eighteen_month_return,47539.0,-4.079460801702255,4.947205831132251e-13,-4.07946080170275,-4.07946080170275,-4.07946080170275,-4.07946080170275,-4.07946080170275
past_nineteen_month_return,47539.0,-3.198308060277792,5.120402444609951e-13,-3.198308060278304,-3.198308060278304,-3.198308060278304,-3.198308060278304,-3.198308060278304
past_twenty_month_return,47539.0,-2.439750179025995,1.8492069192849815e-12,-2.439750179027844,-2.439750179027844,-2.439750179027844,-2.439750179027844,-2.439750179027844
past_twentyone_month_return,47539.0,-0.7346491228064599,5.474567314477812e-13,-0.7346491228070073,-0.7346491228070073,-0.7346491228070073,-0.7346491228070073,-0.7346491228070073
past_twentytwo_month_return,47539.0,-0.7816571130794665,2.702311264132832e-13,-0.7816571130797367,-0.7816571130797367,-0.7816571130797367,-0.7816571130797367,-0.7816571130797367
past_twentythree_month_return,47539.0,-0.17818112559392596,1.4111083059625427e-13,-0.17818112559378485,-0.17818112559378485,-0.17818112559378485,-0.17818112559378485,-0.17818112559378485
past_twentyfour_month_return,47539.0,-0.5938310003831359,2.918807030979957e-13,-0.593831000382844,-0.593831000382844,-0.593831000382844,-0.593831000382844,-0.593831000382844
past_twentyfive_month_return,47539.0,-0.7300349545013464,5.883133684732899e-13,-0.7300349545019347,-0.7300349545019347,-0.7300349545019347,-0.7300349545019347,-0.7300349545019347
past_twentysix_month_return,47539.0,-0.5613819170578663,5.958629644453947e-13,-0.5613819170584622,-0.5613819170584622,-0.5613819170584622,-0.5613819170584622,-0.5613819170584622
past_twentyseven_month_return,47539.0,-0.8543494407304687,2.929909377997758e-13,-0.8543494407307617,-0.8543494407307617,-0.8543494407307617,-0.8543494407307617,-0.8543494407307617
past_twentyeight_month_return,47539.0,1.183938227521644,1.0744851443828081e-12,1.1839382275227184,1.1839382275227184,1.1839382275227184,1.1839382275227184,1.1839382275227184
past_twentynine_month_return,47539.0,2.058841339458012,6.128495553826307e-14,2.058841339457951,2.058841339457951,2.058841339457951,2.058841339457951,2.058841339457951
past_thirty_month_return,47539.0,3.5590511524033515,3.301393909213389e-12,3.55905115240005,3.55905115240005,3.55905115240005,3.55905115240005,3.55905115240005
past_thirtyone_month_return,47539.0,4.310376378998079,2.3172818695554833e-12,4.310376378995762,4.310376378995762,4.310376378995762,4.310376378995762,4.310376378995762
past_thirtytwo_month_return,47539.0,3.1496612196086593,7.527391278069268e-13,3.149661219609412,3.149661219609412,3.149661219609412,3.149661219609412,3.149661219609412
past_thirtythree_month_return,47539.0,0.9524526227007675,6.50153441362443e-13,0.9524526227001173,0.9524526227001173,0.9524526227001173,0.9524526227001173,0.9524526227001173
past_thirtyfour_month_return,47539.0,2.0451770451764504,5.986385511998451e-13,2.045177045177049,2.045177045177049,2.045177045177049,2.045177045177049,2.045177045177049
past_thirtyfive_month_return,47539.0,5.024707501259517,1.3322816421361537e-12,5.024707501260849,5.024707501260849,5.024707501260849,5.024707501260849,5.024707501260849
past_thirtysix_month_return,0.0,,,,,,,
accrual,47539.0,0.05763451061234063,0.08639447331631035,-0.11,0.006,0.040999999999999995,0.08800000000000001,0.327
adv_sale,47539.0,0.010691600580575687,0.022033923506731307,0.0,0.0,0.0,0.011000000000000001,0.1
aftret_eq,47539.0,-0.03128652264456489,0.44844702843332207,-1.639,-0.064,0.075,0.149,0.846
aftret_equity,47539.0,-0.04307905088453892,0.421219670468777,-1.527,-0.076,0.07200000000000001,0.145,0.6679999999999999
aftret_invcapx,47539.0,-0.024765056059235298,0.2549327378072433,-0.956,0.0,0.039,0.098,0.297
at_turn,47539.0,0.7910830732661667,0.6776503592989757,0.034,0.263,0.644,1.114,2.72886
bm,47539.0,0.5902550537453777,0.42293049260488574,0.062,0.267,0.491,0.818,1.835
CAPEI,47539.0,14.166334813521336,43.182018221838995,-120.2458,-2.426,16.932000000000002,28.2825,136.9659
capital_ratio,47539.0,0.30379536801362195,0.28211549480935966,0.0,0.021,0.256,0.483,1.0170000000000001
cash_conversion,47539.0,96.89661372764348,97.32060171558324,6.422999999999999,50.284,70.368,98.162,493.543
cash_debt,47539.0,-0.04114913902269862,0.6813132263650505,-2.832820000000005,0.008,0.092,0.215,0.8848600000000006
cash_lt,47539.0,0.7826414102105833,1.4605352358744543,0.008,0.057,0.18100000000000002,0.72,6.686
cash_ratio,47539.0,1.4958307869326364,2.3670630933015637,0.03313999999999988,0.305,0.63,1.386,10.924000000000001
cfm,47539.0,-0.2535378741664707,1.4472966372220497,-7.43,0.023,0.09300000000000001,0.179,0.467
curr_debt,47539.0,0.4918551925787479,0.25197124446798064,0.10400000000000001,0.298,0.45299999999999996,0.665,0.9929999999999999
curr_ratio,47539.0,2.85418597362153,2.4329751366988446,0.6629999999999999,1.527,2.106,3.0460000000000003,12.074000000000002
de_ratio,47539.0,2.430119575506451,3.2643716230152493,-2.763500000000003,0.473,1.192,2.912,12.080000000000002
debt_assets,47539.0,0.5604841077851831,0.2619732051487293,0.08800000000000001,0.35600000000000004,0.565,0.7759999999999999,1.041
debt_at,47539.0,0.21762500262942433,0.20542599415474963,0.0,0.037000000000000005,0.16899999999999998,0.34600000000000003,0.7449999999999999
debt_capital,47539.0,0.45032269294684013,0.30667520453363334,0.012,0.182,0.4255,0.7,1.041
debt_ebitda,47539.0,2.2811750554281924,3.337704152259322,-3.273,0.0,1.505,3.514,13.53548000000001
debt_invcap,47539.0,0.3025668819285184,0.2800304788476562,0.0,0.027000000000000003,0.254,0.48,1.025
DIVYIELD,47539.0,0.00972468289194123,0.014287229976716028,0.0,0.0,0.0,0.0175,0.050300000000000004
dltt_be,47539.0,0.6315173785733624,0.9200103101611069,0.0,0.027999999999999997,0.315,0.767,4.138580000000001
dpr,47539.0,0.26487944634928856,0.3336283679837537,0.0,0.0,0.17800000000000002,0.324,1.5190000000000001
efftax,47539.0,0.2912414884621894,0.12323397080448718,-0.12444000000000051,0.27899999999999997,0.316,0.348,0.528
equity_invcap,47539.0,0.6697894360419723,0.3007397976594199,-0.11,0.489,0.718,0.96,1.0
evm,47539.0,8.331411625402458,17.639772130577935,-45.02362,5.885,10.01,14.109000000000002,57.513000000000005
fcf_ocf,47539.0,0.47339805212556535,0.6426175249447972,-1.9980000000000002,0.439,0.688,0.828,0.9840000000000001
gpm,47539.0,0.32424447295906,0.6530779882517918,-2.7569999999999997,0.231,0.392,0.639,0.932
GProf,47539.0,0.24906232777297593,0.25848745347974034,-0.34,0.05,0.221,0.4,0.8740000000000001
int_debt,47539.0,0.08566555880434389,0.10239055387656561,0.02,0.05,0.057999999999999996,0.07,0.557
int_totdebt,47539.0,0.060818023096816484,0.041461762159320265,0.013999999999999999,0.042,0.051,0.062,0.22600000000000003
intcov,47539.0,1.516359936052697,43.93365241022084,-169.08,0.95,2.972,6.056,130.583
intcov_ratio,47539.0,6.997733481985847,49.19190298547349,-156.86,1.474,4.151,8.954,181.0
inv_turn,47539.0,12.579232882475443,24.426377367458205,0.33299999999999996,3.24,4.902,7.692,120.882
invt_act,47539.0,0.17009202970191506,0.17603796495405535,0.0,0.011000000000000001,0.11900000000000001,0.268,0.6360000000000001
lt_debt,47539.0,0.29266181451019097,0.2640572427314143,0.0,0.019,0.261,0.511,0.81
lt_ppent,47539.0,22.258393871558013,42.31156037173497,0.529,1.676,4.462,17.355,190.4413800000001
npm,47539.0,-0.34348943099352963,1.5331069392621193,-7.9587800000000035,-0.023,0.043,0.10800000000000001,0.293
ocf_lct,47539.0,0.09000204042997907,1.3190494543955291,-4.84,0.115,0.369,0.629,1.8419999999999999
opmad,47539.0,-0.24975650981299952,1.4943097384854804,-7.681220000000003,0.012,0.09,0.196,0.5158600000000007
opmbd,47539.0,-0.17181870043542893,1.4241740780999304,-7.225600000000002,0.047,0.13699999999999998,0.2755,0.591
pay_turn,47539.0,11.05917892677504,11.904565455560402,0.0,3.792,7.85,13.495,52.997
pcf,47539.0,8.41351115463087,21.273182193899093,-54.94402,1.5545,9.073,16.423499999999997,67.89316
pe_exi,47539.0,12.298570712887864,33.09919541408943,-83.99398000000001,-2.7045,15.0765,24.438000000000002,104.06304
pe_inc,47539.0,12.436822469130764,32.41522146081773,-80.20608,-2.472,14.967,24.364,102.99776000000001
pe_op_basic,47539.0,12.851336163570418,30.159148811642208,-72.92848,-1.611,15.038,23.2175,99.87792000000006
pe_op_dil,47539.0,13.135850442794181,30.376534316735892,-72.50832000000001,-1.633,15.272,23.549,101.21892000000001
PEG_1yrforward,47539.0,0.22794641620566525,2.739436680334563,-8.37602,-0.168,0.027000000000000003,0.8320000000000001,8.039860000000001
PEG_ltgforward,47539.0,1.6214618969683396,1.443732674823484,-2.8614400000000004,1.651,1.651,1.651,5.943999999999999
PEG_trailing,47539.0,1.1059558093357902,1.5853025191257324,-0.32686000000000015,0.701,0.701,0.701,7.890720000000001
pretret_earnat,47539.0,0.020976767706504838,0.28159637677097127,-0.9077200000000002,0.001,0.084,0.1535,0.44200000000000006
pretret_noa,47539.0,0.07108942131724362,0.46617195710811654,-1.341,0.005,0.11900000000000001,0.237,1.181
profit_lct,47539.0,0.14389623256697542,1.5696001875012573,-5.645,0.157,0.49200000000000005,0.83,2.135
ps,47539.0,4.387143236500564,9.694074539960612,0.156,0.8079999999999999,1.651,3.285,52.132160000000034
ptb,47539.0,3.252190064999322,3.6886998946789724,0.40399999999999997,1.1564999999999999,1.94,3.6285,17.755500000000016
ptpm,47539.0,-0.328450132733107,1.5896086630965385,-8.189040000000002,-0.023,0.064,0.154,0.40386000000000055
quick_ratio,47539.0,2.35666966280298,2.3663327714515687,0.441,1.141,1.5830000000000002,2.354,11.598300000000004
rd_sale,47539.0,0.17172691895075967,0.5913685408984802,0.0,0.0,0.0,0.049,3.1519999999999997
rect_act,47539.0,0.28246197858605815,0.18023447291895844,0.0,0.157,0.27,0.376,0.73
rect_turn,47539.0,10.466710873598371,15.227292062953541,0.06,4.1434999999999995,6.278,9.283,74.86086000000003
roa,47539.0,0.027335009150382516,0.21458143605984592,-0.7020000000000001,0.017,0.08,0.14300000000000002,0.31099999999999994
roce,47539.0,0.01940735564483834,0.2979488878149433,-1.02286,0.006,0.0925,0.158,0.484
roe,47539.0,-0.032351017059678175,0.34771878269079926,-1.298,-0.039,0.068,0.127,0.43399999999999994
sale_equity,47539.0,2.205206020320004,2.548575513797387,0.094,0.6629999999999999,1.358,2.5610000000000004,12.017000000000001
sale_invcap,47539.0,1.3195908832748466,1.2759719157078095,0.059000000000000004,0.429,0.919,1.699,5.602
sale_nwc,47539.0,6.051480090030892,7.742429839990171,0.105,2.5610000000000004,3.7689999999999997,5.396,37.55
short_debt,47539.0,0.20338477881321876,0.2822543073878919,0.0,0.019,0.08199999999999999,0.245,1.0
staff_sale,47539.0,0.059068596310397334,0.1289888700560011,0.0,0.0,0.0,0.0,0.424
totdebt_invcap,47539.0,0.38600109846652486,0.35108670290546984,0.0,0.081,0.332,0.5720000000000001,1.4238600000000008
dvpspm,47539.0,0.026132409179830823,0.07714832470192133,0.0,0.0,0.0,0.0,0.34
dvpsxm,47539.0,0.026129209701507738,0.0772234536491779,0.0,0.0,0.0,0.0,0.34
dvrate,47539.0,0.35755790403670107,0.5840489391455476,0.0,0.0,0.0,0.52,2.2
spcsrc,47539.0,52.81769704873893,23.998757243352568,13.0,38.0,60.5,60.5,95.0
alpha,47539.0,0.0051736658322668735,0.00503705951700889,-0.0058,0.0037,0.0047,0.006,0.0197
b_hml,47539.0,0.32613737095849127,0.5102653823929256,-1.164186,0.2787,0.39,0.4922,1.2892000000000001
b_mkt,47539.0,0.9282648115864228,0.33003383326452923,0.27921399999999996,0.80655,0.9058,1.00115,1.8229
b_smb,47539.0,0.6041085174280147,0.43439634751165973,-0.23328600000000002,0.4622,0.5606,0.682,1.8524160000000003
