,count,mean,std,min,25%,50%,75%,max
de_ratio,47391,3.247214302,37.84239397,-1323.6,0.471,1.192,2.935,2561.87
de_ratio_zscore,47391,1.540697461,28.29311591,-975.9433236,-0.54118677,0,1.302395372,1906.204219
cash_lt,47404,1.025624082,3.063110395,0,0.056,0.181,0.723,75.282
debt_assets,47404,0.57227793,0.338218287,0.001,0.355,0.565,0.777,27.279
cash_lt_zscore,47404,3.762104726,13.62193014,-0.808440297,-0.546769852,0,2.411395245,333.4296838
debt_assets_zscore,47404,0.022757983,1.082650271,-1.815992324,-0.671364104,0,0.679266266,86.4543431
accrual_sector_median,47415,0.04760096,0.026430074,0.003,0.038,0.048,0.065,0.136
adv_sale_sector_median,47415,0.004097174,0.005502409,0,0,0,0.008,0.015
aftret_eq_sector_median,47415,0.043482811,0.08317243,-0.205,0.021,0.083,0.103,0.125
aftret_equity_sector_median,47415,0.024131266,0.118370522,-0.2735,0.0185,0.082,0.103,0.125
aftret_invcapx_sector_median,47415,0.017302984,0.063645605,-0.148,0,0.0115,0.073,0.0905
at_turn_sector_median,47415,0.670237488,0.389218179,0.049,0.3585,0.776,1.029,1.269
bm_sector_median,47415,0.507760487,0.220951951,0.245,0.355,0.446,0.774,1.089
CAPEI_sector_median,47415,13.81773601,8.915003841,-5.596,12.863,18.058,19.302,25.172
capital_ratio_sector_median,47415,0.243651967,0.13516274,0.0425,0.079,0.278,0.35,0.598
cash_conversion_sector_median,47415,98.19501947,63.44723673,19.992,63.9385,74.952,85.17,243.768
cash_debt_sector_median,47415,0.058164189,0.136020381,-0.261,0.014,0.134,0.144,0.1955
cash_lt_sector_median,47415,0.396510682,0.43913339,0.013,0.0995,0.127,0.699,1.2845
cash_ratio_sector_median,47415,1.086884699,0.900694003,0.079,0.394,1.02,1.222,3.0035
cfm_sector_median,47415,0.081969493,0.089233394,-0.151,0.057,0.076,0.133,0.2715
curr_debt_sector_median,47415,0.482378604,0.139870058,0.1525,0.422,0.516,0.551,0.725
curr_ratio_sector_median,47415,2.330833439,0.835385039,0.906,1.7415,2.118,2.3785,4.1145
de_ratio_sector_median,47415,2.0704882,2.408127932,0.455,0.649,1.143,1.2395,7.2765
debt_assets_sector_median,47415,0.563890931,0.170199892,0.355,0.41,0.555,0.582,0.878
debt_at_sector_median,47415,0.176199199,0.094127769,0.076,0.087,0.1045,0.251,0.4375
debt_capital_sector_median,47415,0.448072551,0.230420181,0.1845,0.215,0.45,0.484,0.877
debt_ebitda_sector_median,47415,1.584622672,1.305292527,0,0.076,1.7395,2.261,6.2545
debt_invcap_sector_median,47415,0.242443045,0.129202353,0.051,0.084,0.278,0.341,0.584
DIVYIELD_sector_median,47415,0.00506561,0.008049969,0,0,0,0.00995,0.0367
dltt_be_sector_median,47415,0.31577602,0.196390001,0.037,0.084,0.371,0.44,0.914
dpr_sector_median,47415,0.132645682,0.145458678,0,0,0.09,0.274,0.626
efftax_sector_median,47415,0.311679975,0.029629412,0.184,0.297,0.312,0.3335,0.372
equity_invcap_sector_median,47415,0.729575156,0.128419346,0.416,0.618,0.717,0.845,0.939
evm_sector_median,47415,8.229038205,5.411810391,-3.7465,9.4355,10.435,11.185,22.2405
fcf_ocf_sector_median,47415,0.628894,0.301132721,-0.418,0.603,0.735,0.748,0.915
gpm_sector_median,47415,0.454119266,0.187113632,0.23,0.338,0.378,0.507,0.8265
GProf_sector_median,47415,0.230155837,0.128529081,0.039,0.1275,0.273,0.359,0.438
int_debt_sector_median,47415,0.059992966,0.010371365,0.0485,0.052,0.058,0.062,0.085
int_totdebt_sector_median,47415,0.052273616,0.008296334,0.042,0.045,0.05,0.054,0.07
intcov_sector_median,47415,2.514764115,3.242163526,-5.433,2.0135,3.731,5.101,5.849
intcov_ratio_sector_median,47415,4.008808784,3.828596241,-4.911,3.3325,5.088,7.0135,8.392
inv_turn_sector_median,47415,5.130203754,3.707045122,1.167,3.266,4.771,5.767,24.874
invt_act_sector_median,47415,0.112648487,0.120599328,0,0.014,0.037,0.195,0.394
lt_debt_sector_median,47415,0.259305378,0.163687729,0.052,0.088,0.2025,0.3865,0.718
lt_ppent_sector_median,47415,14.09223939,21.44514413,0.734,3.109,5.2445,7.495,60.806
npm_sector_median,47415,0.028695139,0.088986097,-0.246,0.0095,0.038,0.043,0.1695
ocf_lct_sector_median,47415,0.235393451,0.455916773,-0.957,0.291,0.365,0.4545,1.102
opmad_sector_median,47415,0.099590235,0.151420412,-0.172,0.0395,0.0785,0.0865,0.397
opmbd_sector_median,47415,0.149460972,0.148844037,-0.105,0.082,0.1155,0.18,0.433
pay_turn_sector_median,47415,7.235076874,3.51527075,0.01,7.6035,8.492,9.6825,10.5655
pcf_sector_median,47415,7.962309965,5.270046246,-3.084,6.978,9.7475,11.746,17.682
pe_exi_sector_median,47415,12.14168313,8.07715294,-3.875,10.406,15.247,17.721,29.3285
pe_inc_sector_median,47415,12.13556849,8.034014373,-3.822,11.149,15.2985,17.3325,29.2255
pe_op_basic_sector_median,47415,12.24726227,7.732458813,-3.74,13.355,15.038,17.217,27.7385
pe_op_dil_sector_median,47415,12.41459344,7.81529849,-3.733,13.5295,15.3575,17.299,28.113
PEG_1yrforward_sector_median,47415,0.312043889,0.484781553,-0.274,-0.096,0.1745,0.634,2.5785
PEG_ltgforward_sector_median,47415,1.620421196,0.578631452,-0.537,1.478,1.6085,1.745,3.938
PEG_trailing_sector_median,47415,0.642190393,0.488699624,-0.013,0.2065,0.7455,0.924,2.174
pretret_earnat_sector_median,47415,0.05166808,0.137831882,-0.277,0.054,0.1295,0.142,0.166
pretret_noa_sector_median,47415,0.134553643,0.221542495,-0.311,0.082,0.19,0.2195,0.57
profit_lct_sector_median,47415,0.323677033,0.553976253,-1.0685,0.296,0.582,0.648,1.235
ps_sector_median,47415,2.170839977,1.406864614,0.803,1.017,1.845,2.6495,5.475
ptb_sector_median,47415,2.230899441,0.891679515,0.813,1.2285,2.115,2.679,4.2295
ptpm_sector_median,47415,0.049625003,0.111430087,-0.221,0.016,0.057,0.067,0.238
quick_ratio_sector_median,47415,1.937824612,0.871556144,0.737,1.178,1.9595,2.103,3.83
rd_sale_sector_median,47415,0.036471876,0.050992073,0,0,0,0.1015,0.115
rect_act_sector_median,47415,0.251583739,0.093323719,0.085,0.218,0.243,0.33,0.426
rect_turn_sector_median,47415,6.668817547,4.110262544,0.079,5.935,6.406,7.464,14.352
roa_sector_median,47415,0.046304893,0.103316525,-0.204,0.023,0.081,0.124,0.136
roce_sector_median,47415,0.061545671,0.084192313,-0.203,0.058,0.103,0.12,0.1335
roe_sector_median,47415,0.026282358,0.106307812,-0.268,0.015,0.083,0.0935,0.11
sale_equity_sector_median,47415,1.50268434,0.80390924,0.466,0.9255,1.352,2.384,3.1395
sale_invcap_sector_median,47415,1.019319024,0.515591974,0.214,0.488,1.116,1.55,1.872
sale_nwc_sector_median,47415,3.831543404,1.943746492,1.13,2.3855,3.2195,5.3935,13.2725
short_debt_sector_median,47415,0.101619561,0.062911423,0.004,0.051,0.103,0.118,0.325
staff_sale_sector_median,47415,0.05615107,0.120484841,0,0,0,0,0.317
totdebt_invcap_sector_median,47415,0.320478245,0.141564623,0.12,0.136,0.386,0.4385,0.624
dvpspm_sector_median,47415,0.000952178,0.012165414,0,0,0,0,0.1742
dvpsxm_sector_median,47415,0.000125277,0.002738809,0,0,0,0,0.06
dvrate_sector_median,47415,0.131939625,0.227350016,0,0,0,0.31,1.24
spcsrc_sector_median,47415,46.26602341,20.15452509,13,38,60.5,60.5,79.5
alpha_sector_median,47415,0.005351794,0.001919972,0.0017,0.0033,0.0056,0.0074,0.0082
b_hml_sector_median,47415,0.282240905,0.417108136,-0.4808,-0.0697,0.51125,0.6048,0.7537
b_mkt_sector_median,47415,0.909910664,0.208213815,0.4123,0.7216,0.9309,1.0323,1.226
b_smb_sector_median,47415,0.625590346,0.247141414,-0.04775,0.3698,0.59995,0.90035,0.96365
b_umd_sector_median,47415,-0.122646483,0.107340491,-0.2868,-0.252,-0.1166,-0.0283,0.10585
exret_sector_median,47415,0.001127647,0.028440685,-0.143332,-0.01212,0.001756,0.016887,0.103203
ivol_sector_median,47415,0.114475725,0.030051971,0.053463,0.0892655,0.115081,0.146273,0.156561
n_sector_median,47415,244.7560371,9.68006549,224,235,251,252,252
R2_sector_median,47415,0.211094356,0.040347441,0.123302,0.183198,0.219866,0.238089,0.2717885
tvol_sector_median,47415,0.131168049,0.034025692,0.0588735,0.100376,0.131276,0.171724,0.173799
BUYPCT_sector_median,47415,60.97815523,12.29181979,33.33,50,56.52,66.67,85.71
HOLDPCT_sector_median,47415,35.95081725,11.9216966,12.5,30,39.645,43.75,58.33
MEANREC_sector_median,47415,2.190002425,0.148505112,1.86,2.04,2.2,2.33,2.57
MEDREC_sector_median,47415,2.150985975,0.261679005,2,2,2,2.5,3
NUMDOWN_sector_median,47415,0,0,0,0,0,0,0
NUMREC_sector_median,47415,6.841822208,2.029061158,5,5,7,8,14
NUMUP_sector_median,47415,0,0,0,0,0,0,0
SELLPCT_sector_median,47415,0,0,0,0,0,0,0
STDEV_sector_median,47415,0.711855847,0.065540938,0.58,0.64,0.71,0.76,0.82
accrual_sector_mad,47415,0.048943838,0.024496721,0.00743,0.038636,0.050524,0.068356,0.124824
adv_sale_sector_mad,47415,0.0060884,0.008176579,0,0,0,0.011888,0.02229
aftret_eq_sector_mad,47415,0.198522423,0.162245762,0.030463,0.109221,0.151572,0.191694,0.575082
aftret_equity_sector_mad,47415,0.199238705,0.165490355,0.028977,0.107735,0.151572,0.194666,0.588456
aftret_invcapx_sector_mad,47415,0.120042819,0.1116721,0,0.06687,0.092132,0.130025,0.380416
at_turn_sector_mad,47415,0.426249251,0.257897494,0.01486,0.234788,0.502268,0.578054,0.827702
bm_sector_mad,47415,0.301914317,0.0939923,0.176091,0.270452,0.300915,0.311317,0.800954
CAPEI_sector_mad,47415,21.10744681,9.654539632,5.360745,13.681602,18.372904,32.620672,50.857607
capital_ratio_sector_mad,47415,0.22548968,0.105118661,0.063155,0.114422,0.242218,0.299429,0.511184
cash_conversion_sector_mad,47415,100.5633835,94.59942306,16.281359,52.854048,54.641706,81.248536,322.544473
cash_debt_sector_mad,47415,0.253956146,0.293427024,0.010402,0.112936,0.135226,0.258564,0.91389
cash_lt_sector_mad,47415,0.4767565,0.57422348,0.015603,0.112936,0.142656,0.740028,1.707414
cash_ratio_sector_mad,47415,1.211126339,1.134088074,0.098076,0.419052,1.135304,1.212576,3.703112
cfm_sector_mad,47415,0.168072586,0.14714879,0.062412,0.069099,0.099562,0.1486,0.576568
curr_debt_sector_mad,47415,0.288101505,0.084142167,0.040122,0.23776,0.306116,0.339551,0.411622
curr_ratio_sector_mad,47415,1.534570168,0.90248544,0.384874,0.948811,1.39684,1.512748,3.594634
de_ratio_sector_mad,47415,1.317472604,1.050972478,0.552792,0.621891,0.930236,1.116729,3.634756
debt_assets_sector_mad,47415,0.207356374,0.089715857,0.046066,0.175348,0.249648,0.257821,0.337322
debt_at_sector_mad,47415,0.164305969,0.065018515,0.070585,0.11888,0.151572,0.208783,0.32692
debt_capital_sector_mad,47415,0.221541602,0.091099648,0.049038,0.2229,0.245933,0.257821,0.43094
debt_ebitda_sector_mad,47415,1.978177601,1.079576228,0.419052,1.06992,2.05068,2.720866,7.420341
debt_invcap_sector_mad,47415,0.226992745,0.099513743,0.065384,0.121852,0.242218,0.295714,0.506726
DIVYIELD_sector_mad,47415,0.00554768,0.007979541,0,0,0,0.0136712,0.0211755
dltt_be_sector_mad,47415,0.386591793,0.233760829,0.054982,0.124824,0.4458,0.526044,1.340372
dpr_sector_mad,47415,0.15000019,0.147473213,0,0,0.13374,0.288284,0.546848
efftax_sector_mad,47415,0.097779772,0.034722255,0.051267,0.071328,0.085445,0.11888,0.277139
equity_invcap_sector_mad,47415,0.248407959,0.090153218,0.0743,0.216213,0.242218,0.296457,0.51267
evm_sector_mad,47415,8.406557799,5.887734745,1.54544,4.050836,4.58431,13.205339,20.175422
fcf_ocf_sector_mad,47415,0.298543417,0.201494884,0.083216,0.226615,0.265251,0.332864,1.153879
gpm_sector_mad,47415,0.241701387,0.115534943,0.103277,0.160488,0.195409,0.264508,0.485922
GProf_sector_mad,47415,0.176920719,0.113890582,0.011888,0.109964,0.172376,0.273424,0.364813
int_debt_sector_mad,47415,0.033587314,0.016176385,0.006687,0.023776,0.025262,0.038636,0.071328
int_totdebt_sector_mad,47415,0.028893713,0.012168022,0.00743,0.02229,0.023776,0.02972,0.057954
intcov_sector_mad,47415,10.23679728,7.332314277,0.858165,4.920146,5.86227,18.102452,24.104406
intcov_ratio_sector_mad,47415,12.27148266,7.864523537,1.193258,6.562919,8.433793,19.302397,27.187856
inv_turn_sector_mad,47415,4.249253903,3.376384808,1.449593,3.064132,3.236508,5.212888,21.937818
invt_act_sector_mad,47415,0.114201474,0.109493959,0,0.020804,0.054982,0.254849,0.294971
lt_debt_sector_mad,47415,0.21783124,0.096792234,0.060926,0.122595,0.244447,0.288284,0.362584
lt_ppent_sector_mad,47415,11.15292377,15.35245041,0.184264,2.992804,4.848818,8.450882,44.48341
npm_sector_mad,47415,0.153755196,0.147235945,0.043094,0.054982,0.095847,0.138198,0.612232
ocf_lct_sector_mad,47415,0.793852822,0.674702018,0.277882,0.40122,0.494095,0.674644,2.462302
opmad_sector_mad,47415,0.182617679,0.158866328,0.064641,0.075786,0.132254,0.149343,0.618176
opmbd_sector_mad,47415,0.196387225,0.155727856,0.072814,0.094361,0.136712,0.16346,0.606288
pay_turn_sector_mad,47415,5.338514672,3.07847545,0.013374,4.536758,5.123728,7.476066,10.214764
pcf_sector_mad,47415,11.24623817,5.831128303,2.062568,7.595689,8.547472,15.308772,25.077736
pe_exi_sector_mad,47415,16.78904527,8.483026281,3.443062,11.356012,15.378614,24.08806,39.368598
pe_inc_sector_mad,47415,16.72058981,8.20903206,3.868058,11.439228,15.479662,23.171198,38.815806
pe_op_basic_sector_mad,47415,15.27995402,9.02191186,3.331612,8.773344,11.838962,25.335557,45.050319
pe_op_dil_sector_mad,47415,15.44230467,9.211930923,3.4178,8.880336,11.676988,25.309552,45.050319
PEG_1yrforward_sector_mad,47415,1.609495548,0.764121421,0.101048,1.316596,1.588534,1.800289,4.845846
PEG_ltgforward_sector_mad,47415,1.661107745,0.862375438,0.607774,0.919834,1.324026,2.454872,6.634247
PEG_trailing_sector_mad,47415,1.007815777,0.376157292,0.108478,0.829188,0.98819,1.134561,2.700062
pretret_earnat_sector_mad,47415,0.222907146,0.152182934,0.01486,0.121852,0.173862,0.239246,0.561708
pretret_noa_sector_mad,47415,0.357737741,0.202057772,0.017832,0.184264,0.2972,0.54239,0.727397
profit_lct_sector_mad,47415,0.966882456,0.801252311,0.354411,0.539418,0.589942,0.789066,2.924448
ps_sector_mad,47415,2.038438936,1.782546042,0.691733,0.820272,1.551384,1.915454,6.511652
ptb_sector_mad,47415,1.581999,0.798806032,0.313546,0.914633,1.625684,2.069998,3.200844
ptpm_sector_mad,47415,0.194014749,0.169139686,0.058697,0.078758,0.139684,0.159002,0.64641
quick_ratio_sector_mad,47415,1.352902836,0.956299969,0.311317,0.69099,1.2631,1.401298,3.530736
rd_sale_sector_mad,47415,0.047336927,0.066355224,0,0,0,0.129282,0.15603
rect_act_sector_mad,47415,0.178894499,0.032933464,0.121852,0.161974,0.169404,0.206554,0.340294
rect_turn_sector_mad,47415,3.988012439,4.424865868,0.034178,2.073713,2.359025,3.223134,14.665334
roa_sector_mad,47415,0.129386849,0.142672093,0.00743,0.061669,0.082473,0.109964,0.465861
roce_sector_mad,47415,0.16827285,0.151448872,0.020061,0.087674,0.109221,0.153801,0.5201
roe_sector_mad,47415,0.176075659,0.145930204,0.017832,0.095104,0.132254,0.184264,0.550563
sale_equity_sector_mad,47415,1.084852694,0.581649035,0.196895,0.702135,1.05506,1.548412,2.297356
sale_invcap_sector_mad,47415,0.711195808,0.382086293,0.147114,0.358126,0.686532,0.994877,1.373064
sale_nwc_sector_mad,47415,3.306147181,1.967143861,1.55287,1.929571,2.89027,4.163772,17.714606
short_debt_sector_mad,47415,0.144416087,0.088238866,0.005944,0.072071,0.129282,0.175348,0.43837
staff_sale_sector_mad,47415,0.021025874,0.04512286,0,0,0,0,0.122595
totdebt_invcap_sector_mad,47415,0.279559897,0.081078395,0.093618,0.20061,0.306116,0.333607,0.474034
dvpspm_sector_mad,47415,0.001414936,0.018077806,0,0,0,0,0.2588612
dvpsxm_sector_mad,47415,0.000186161,0.00406987,0,0,0,0,0.08916
dvrate_sector_mad,47415,0.166585483,0.229746024,0,0,0,0.46066,0.743
spcsrc_sector_mad,47415,25.70407051,13.22009573,0,23.033,33.435,33.435,37.15
alpha_sector_mad,47415,0.006063062,0.001801091,0.0017832,0.0043837,0.005944,0.0080244,0.0086188
b_hml_sector_mad,47415,0.505670382,0.144475924,0.1182856,0.3856913,0.4967698,0.6432151,0.7068902
b_mkt_sector_mad,47415,0.374049422,0.076833539,0.1294306,0.3459408,0.3674878,0.3884404,0.5187626
b_smb_sector_mad,47415,0.53872469,0.148961891,0.2024675,0.4230642,0.5016736,0.6311042,1.06249
b_umd_sector_mad,47415,0.258969034,0.090738338,0.0800211,0.1650203,0.211012,0.3407398,0.3788557
exret_sector_mad,47415,0.071552665,0.020466143,0.023060491,0.056332774,0.071814665,0.085794953,0.12785544
ivol_sector_mad,47415,0.045622864,0.018021317,0.010419089,0.037881112,0.04504066,0.054574093,0.078671812
n_sector_mad,47415,10.76452884,14.38457732,0,0,1.486,25.262,41.608
R2_sector_mad,47415,0.116756839,0.027845203,0.041787806,0.083172906,0.127324938,0.133765262,0.1886477
tvol_sector_mad,47415,0.049741927,0.019231556,0.010572147,0.039896128,0.047565374,0.060815293,0.08472429
BUYPCT_sector_mad,47415,35.09067854,6.921549912,18.575,31.84498,35.38166,39.63162,49.52838
HOLDPCT_sector_mad,47415,30.82221899,6.313255405,15.91506,27.8625,31.07226,35.49311,41.28108
MEANREC_sector_mad,47415,0.503639765,0.051282896,0.20804,0.47552,0.49038,0.51267,0.743
MEDREC_sector_mad,47415,0.517819994,0.340527492,0,0,0.743,0.743,1.1145
NUMDOWN_sector_mad,47415,0.15592242,0.106364787,0,0.08738245,0.129847847,0.188106464,0.763513126
NUMREC_sector_mad,47415,6.04347409,1.904721728,2.972,4.458,5.944,7.43,11.888
NUMUP_sector_mad,47415,0.11630035,0.066728918,0,0.065963895,0.097716007,0.151992354,0.49106455
SELLPCT_sector_mad,47415,4.617370864,1.415492014,2.602968151,3.79460573,4.223132784,5.157886438,9.43195
STDEV_sector_mad,47415,0.268623921,0.038120705,0.16346,0.23776,0.26748,0.2972,0.38636
rd_sale,47423,3.264677203,70.00639002,0,0,0,0.05,6793.75
rd_sale_zscore,47423,0.797884648,15.36643787,0,0,0,0.012167833,1252.503281
GVKEY,47539,70699.48737,71125.34928,1004,12635,26069,147349,315318
DIVYIELD,47539,0.010618042,0.018853574,0,0,0,0.0175,0.952
dvpspm,47539,0.0357273,0.210368958,0,0,0,0,25
dvpsxm,47539,0.035685128,0.209113376,0,0,0,0,25
dvrate,47539,0.388934147,0.745279474,0,0,0,0.52,14
sic,47539,4775.124193,1948.193876,100,3100,4841,6141,9997
january,47539,0.083489346,0.276623362,0,0,0,0,1
february,47539,0.083447275,0.276560004,0,0,0,0,1
march,47539,0.083321063,0.276369806,0,0,0,0,1
april,47539,0.083194851,0.27617942,0,0,0,0,1
may,47539,0.083278992,0.276306365,0,0,0,0,1
june,47539,0.083257957,0.276274637,0,0,0,0,1
july,47539,0.083068638,0.275988844,0,0,0,0,1
august,47539,0.083363133,0.276433227,0,0,0,0,1
september,47539,0.083657628,0.276876583,0,0,0,0,1
october,47539,0.08346831,0.276591686,0,0,0,0,1
november,47539,0.083342098,0.276401519,0,0,0,0,1
december,47539,0.083110709,0.27605239,0,0,0,0,1
forward_one_month_return_median,47539,2.057513032,8.325302706,-4.768703853,-1.65906263,0.237179347,4.880100968,27.70576046
forward_two_month_return_median,47539,22.21650993,76.25977938,-8.720034009,-1.834136607,-0.046536144,5.885801704,275.1327647
past_one_month_return_median,47539,-0.410717478,3.071808239,-4.783075272,-4.071697278,-0.504840367,1.781684729,5.128205128
past_two_month_return_median,47539,-0.301508779,4.485280635,-9.042857143,-2.5,-0.302595295,5.058127018,6.290079215
accrual_median,47539,0.041333263,0.001490339,0.039,0.04,0.041,0.042,0.044
adv_sale_median,47539,0,0,0,0,0,0,0
aftret_eq_median,47539,0.074542954,0.003171498,0.068,0.074,0.075,0.07625,0.08
aftret_equity_median,47539,0.071501462,0.003227242,0.065,0.071,0.072,0.074,0.077
aftret_invcapx_median,47539,0.038959865,0.005392993,0.029,0.037,0.039,0.044,0.046
at_turn_median,47539,0.642582658,0.010951977,0.627,0.633,0.6425,0.651,0.658
bm_median,47539,0.490991943,0.025478952,0.4675,0.4765,0.478,0.485,0.546
CAPEI_median,47539,16.94245125,1.054939658,15.2865,15.881,16.834,17.781,18.291
capital_ratio_median,47539,0.256415648,0.008959195,0.244,0.2475,0.257,0.261,0.27
cash_conversion_median,47539,70.24801851,1.055321705,68.889,69.2125,69.97,70.612,71.9955
cash_debt_median,47539,0.092584446,0.002814312,0.09,0.091,0.092,0.093,0.101
cash_lt_median,47539,0.179668798,0.004325404,0.171,0.179,0.181,0.182,0.186
cash_ratio_median,47539,0.629708534,0.010180208,0.605,0.629,0.634,0.638,0.639
cfm_median,47539,0.092584131,0.001186864,0.09,0.093,0.093,0.093,0.094
curr_debt_median,47539,0.451540956,0.007446075,0.442,0.444,0.454,0.456,0.468
curr_ratio_median,47539,2.108500515,0.01235987,2.084,2.109,2.113,2.118,2.12
de_ratio_median,47539,1.192535739,0.012493112,1.1615,1.1895,1.192,1.196,1.213
debt_assets_median,47539,0.565164791,0.003578304,0.557,0.563,0.565,0.566,0.572
debt_at_median,47539,0.169082732,0.005342506,0.1575,0.166,0.169,0.1715,0.178
debt_capital_median,47539,0.426166127,0.006813455,0.414,0.421,0.424,0.43,0.438
debt_ebitda_median,47539,1.506939187,0.026851143,1.433,1.489,1.507,1.526,1.539
debt_invcap_median,47539,0.254123004,0.009390266,0.241,0.24375,0.2545,0.259,0.27
DIVYIELD_median,47539,0,0,0,0,0,0,0
dltt_be_median,47539,0.315539525,0.016514502,0.293,0.296,0.315,0.326,0.34
dpr_median,47539,0.177578893,0.01188276,0.16,0.164,0.183,0.184,0.191
efftax_median,47539,0.316499358,0.000979353,0.314,0.316,0.3165,0.317,0.318
equity_invcap_median,47539,0.717082879,0.010632927,0.701,0.71,0.718,0.724,0.731
evm_median,47539,9.998260018,0.153495431,9.724,9.934,10.005,10.0355,10.227
fcf_ocf_median,47539,0.687503544,0.007432891,0.676,0.6825,0.688,0.692,0.7
gpm_median,47539,0.392001409,0.002208424,0.389,0.391,0.392,0.394,0.397
GProf_median,47539,0.22091935,0.002465611,0.217,0.22,0.221,0.222,0.227
int_debt_median,47539,0.057750394,0.001090041,0.057,0.057,0.057,0.059,0.06
int_totdebt_median,47539,0.050999874,0.000816728,0.05,0.05,0.051,0.052,0.052
intcov_median,47539,2.960642788,0.158219732,2.67,2.903,2.9645,3.0895,3.222
intcov_ratio_median,47539,4.13984803,0.172502889,3.871,4.013,4.144,4.317,4.4015
inv_turn_median,47539,4.894663245,0.072950301,4.79,4.8335,4.876,4.942,5.013
invt_act_median,47539,0.119208471,0.003160319,0.1155,0.116,0.118,0.122,0.1255
lt_debt_median,47539,0.260415911,0.013236167,0.232,0.251,0.258,0.271,0.278
lt_ppent_median,47539,4.452073876,0.070998828,4.33,4.394,4.451,4.483,4.562
npm_median,47539,0.043417152,0.00170515,0.04,0.043,0.044,0.045,0.045
ocf_lct_median,47539,0.368167505,0.005060142,0.361,0.364,0.3685,0.374,0.374
opmad_median,47539,0.089833211,0.002374524,0.086,0.088,0.091,0.092,0.093
opmbd_median,47539,0.137167315,0.002075032,0.134,0.136,0.137,0.14,0.14
pay_turn_median,47539,7.84901159,0.094417271,7.734,7.768,7.8355,7.875,8.025
pcf_median,47539,9.046849818,0.573206891,8.124,8.4195,9.155,9.578,9.779
pe_exi_median,47539,15.12859405,0.544773058,13.99,14.622,15.138,15.649,15.743
pe_inc_median,47539,14.98038257,0.521513684,13.886,14.515,14.904,15.451,15.652
pe_op_basic_median,47539,15.10025075,0.515934495,13.931,14.696,15.133,15.472,15.76
pe_op_dil_median,47539,15.31796042,0.532750911,14.1395,14.873,15.381,15.66,15.971
PEG_1yrforward_median,47539,0.098725005,0.134847088,-0.035,-0.009,0.017,0.1355,0.367
PEG_ltgforward_median,47539,1.645545394,0.069549989,1.513,1.587,1.657,1.688,1.745
PEG_trailing_median,47539,0.694863302,0.050872683,0.6285,0.64725,0.679,0.746,0.7695
pretret_earnat_median,47539,0.083749195,0.002772749,0.08,0.081,0.085,0.086,0.087
pretret_noa_median,47539,0.118624424,0.002944156,0.114,0.1165,0.119,0.121,0.122
profit_lct_median,47539,0.492128137,0.006717182,0.482,0.49,0.492,0.494,0.51
ps_median,47539,1.65188277,0.062521684,1.539,1.58,1.649,1.714,1.726
ptb_median,47539,1.942062507,0.099385575,1.769,1.8465,1.911,2.044,2.0575
ptpm_median,47539,0.063375618,0.00215094,0.059,0.063,0.064,0.065,0.066
quick_ratio_median,47539,1.58112069,0.007915965,1.567,1.579,1.58,1.587,1.593
rd_sale_median,47539,0,0,0,0,0,0,0
rect_act_median,47539,0.270458497,0.004974157,0.2645,0.266,0.27,0.2765,0.278
rect_turn_median,47539,6.272447117,0.04934271,6.1425,6.243,6.281,6.3065,6.321
roa_median,47539,0.079917331,0.002360639,0.075,0.079,0.08,0.082,0.083
roce_median,47539,0.092751173,0.002453727,0.088,0.092,0.092,0.095,0.097
roe_median,47539,0.067917731,0.00361532,0.061,0.067,0.068,0.071,0.073
sale_equity_median,47539,1.358876743,0.006769987,1.349,1.357,1.361,1.3635,1.369
sale_invcap_median,47539,0.916960432,0.013448721,0.891,0.91,0.9185,0.924,0.936
sale_nwc_median,47539,3.770734555,0.039465676,3.706,3.7465,3.764,3.815,3.847
short_debt_median,47539,0.081916784,0.003302759,0.076,0.08,0.083,0.085,0.086
staff_sale_median,47539,0,0,0,0,0,0,0
totdebt_invcap_median,47539,0.332540472,0.007433958,0.313,0.329,0.335,0.336,0.3425
dvpspm_median,47539,0,0,0,0,0,0,0
dvpsxm_median,47539,0,0,0,0,0,0,0
dvrate_median,47539,0,0,0,0,0,0,0
spcsrc_median,47539,60.5,0,60.5,60.5,60.5,60.5,60.5
alpha_median,47539,0.004741656,7.31E-05,0.00465,0.0047,0.0047,0.0048,0.0049
b_hml_median,47539,0.389729418,0.005298937,0.3802,0.38625,0.39115,0.3933,0.397
b_mkt_median,47539,0.905716539,0.003022633,0.9012,0.9029,0.9049,0.909,0.91055
b_smb_median,47539,0.560306177,0.002725471,0.55475,0.55845,0.5595,0.5618,0.56595
b_umd_median,47539,-0.09952166,0.001516078,-0.1025,-0.1006,-0.09955,-0.0992,-0.0966
exret_median,47539,0.003064046,0.009962984,-0.017713,-0.006375,0.002613,0.010481,0.020661
ivol_median,47539,0.108046,0.000507229,0.1072875,0.107533,0.108025,0.108505,0.1088
n_median,47539,252,0,252,252,252,252,252
R2_median,47539,0.209331179,0.000903939,0.208093,0.2083895,0.209306,0.2103115,0.2107685
tvol_median,47539,0.123649274,0.000511116,0.1230625,0.123237,0.123447,0.124051,0.1248865
BUYPCT_median,47539,61.0750629,1.044166043,60,60,61.11,61.72,63.16
HOLDPCT_median,47539,34.35569785,1.275803564,33.33,33.33,33.33,35.29,36.6
MEANREC_median,47539,2.161232988,0.022192312,2.12,2.14,2.17,2.17,2.19
